Index,Real_X,Real_Y,Real_Z,Estimated_X,Estimated_Y,Estimated_Z,RANSAC_X,RANSAC_Y,RANSAC_Z
77,0.21578064251126494,0.02199711757428226,1.1086007770508814,0.21578097170094956,0.02199706961526926,1.1086004163144878,0.215790993025854,0.022005144685912487,1.1085869997876916
78,0.21577968677215636,0.021997258365549444,1.108601826632226,0.20816723167770412,0.09217476268326319,0.9371483019416071,0.215790993025854,0.022005144685912487,1.1085869997876916
79,0.21590812009141908,0.021426459803339997,1.1086028181658392,0.21577966221172673,0.02199726195567564,1.1086018537700173,0.215790993025854,0.022005144685912487,1.1085869997876916
80,0.21753566449187506,0.012004815061017086,1.1086036442790188,0.21617756889140516,0.020181595758060666,1.1086030515904683,0.215790993025854,0.022005144685912487,1.1085869997876916
81,0.21824478282793797,-0.002301905037150524,1.1086035607185374,0.21811659649774118,0.005516952583129786,1.1086037518884815,0.215790993025854,0.022005144685912487,1.1085869997876916
82,0.21724804826427807,-0.01415620398059917,1.1086021105425325,0.21734236270505525,-0.013491420217961014,1.1086022712500403,0.215790993025854,0.022005144685912487,1.1085869997876916
83,0.21678430760932366,-0.017052079467607804,1.1085997861914705,0.21734236270505525,-0.013491420217961014,1.1086022712500403,0.215790993025854,0.022005144685912487,1.1085869997876916
84,0.21678586264461303,-0.01705480040952516,1.108597454584026,0.21678470503237435,-0.01705525117835549,1.1085986894699764,0.215790993025854,0.022005144685912487,1.1085869997876916
85,0.21678790745109017,-0.017054702182769634,1.1085951227547413,0.21678767027939205,-0.017054700958150093,1.1085953937139568,0.215790993025854,0.022005144685912487,1.1085869997876916
86,0.21678993819347614,-0.017054640351013714,1.1085928064146913,0.21678767027939205,-0.017054700958150093,1.1085953937139568,0.215790993025854,0.022005144685912487,1.1085869997876916
87,0.21679195091007564,-0.017054612902257602,1.1085905057534986,0.21679033666441772,-0.01705463131558238,1.108592353344104,0.215790993025854,0.022005144685912487,1.1085869997876916
88,0.21679378550092332,-0.0170546093182809,1.1085884044588314,0.21679309744335473,-0.017054595648351878,1.1085891964306467,0.215790993025854,0.022005144685912487,1.1085869997876916
89,0.21679591804761794,-0.01705463280649282,1.108585957332379,0.21679585918717237,-0.017054632052633467,1.1085860253548576,0.215790993025854,0.022005144685912487,1.1085869997876916
90,0.21679786769344456,-0.017054707439226862,1.1085837087150059,0.21679585918717237,-0.017054632052633467,1.1085860253548576,0.215790993025854,0.022005144685912487,1.1085869997876916
91,0.21689969069690285,-0.016477887320924922,1.1085814492135333,0.2167983197179737,-0.017054736993106445,1.1085831839914686,0.215790993025854,0.022005144685912487,1.1085869997876916
92,0.21796522875138147,-0.008011760412098369,1.1085796564242614,0.21719699740886256,-0.014626520234417129,1.108580762658149,0.215790993025854,0.022005144685912487,1.1085869997876916
93,0.21805929589783324,0.006770437353154067,1.1085791270823429,0.21824701006950953,0.0029985468120061753,1.108579115549961,0.215790993025854,0.022005144685912487,1.1085869997876916
94,0.21654340641225317,0.018458707962620047,1.1085797860037854,0.21824701006950953,0.0029985468120061753,1.108579115549961,0.215790993025854,0.022005144685912487,1.1085869997876916
95,0.21579583309653672,0.022007144160249483,1.1085809564004099,0.21601640581890358,0.0210270227846705,1.1085801870091814,0.215790993025854,0.022005144685912487,1.1085869997876916
96,0.21579516526241221,0.02200592891904711,1.1085820333570284,0.21579525337915761,0.022006915765362733,1.108581677176292,0.215790993025854,0.022005144685912487,1.1085869997876916
97,0.2157941558539797,0.02200590467580211,1.1085831857540633,0.21579419475434403,0.022005938087139576,1.1085831336941272,0.215790993025854,0.022005144685912487,1.1085869997876916
98,0.21579324148423112,0.022005684620137547,1.1085842818962122,0.21579419475434403,0.022005938087139576,1.1085831336941272,0.215790993025854,0.022005144685912487,1.1085869997876916
99,0.2157923502725277,0.022005414827486965,1.1085853667256518,0.21579302831499714,0.022005619594182235,1.1085845411026898,0.215790993025854,0.022005144685912487,1.1085869997876916
100,0.2157914742955881,0.02200513190979555,1.1085864364796802,0.215791850137581,0.022005234891459224,1.1085859811353354,0.215790993025854,0.022005144685912487,1.1085869997876916
101,0.21579060644924114,0.022004867901689817,1.1085874893999728,0.2157907724868009,0.02200493277558735,1.1085872855148824,0.215790993025854,0.022005144685912487,1.1085869997876916
102,0.21578974476106344,0.022004632616650793,1.108588531273018,0.2157907724868009,0.02200493277558735,1.1085872855148824,0.215790993025854,0.022005144685912487,1.1085869997876916
103,0.21578889230936849,0.022004413800905977,1.1085895578732987,0.21578953019886304,0.022004586860114306,1.1085887878733658,0.215790993025854,0.022005144685912487,1.1085869997876916
104,0.21578805158595216,0.02200420197617175,1.1085905679338441,0.21578842340946913,0.02200428717761671,1.108590123206751,0.215790993025854,0.022005144685912487,1.1085869997876916
105,0.21578722347491058,0.02200399466185486,1.1085915634883627,0.21578728745817033,0.022004011339229024,1.1085914864815543,0.215790993025854,0.022005144685912487,1.1085869997876916
106,0.21578640709125668,0.022003797064109237,1.10859254287066,0.21578728745817033,0.022004011339229024,1.1085914864815543,0.215790993025854,0.022005144685912487,1.1085869997876916
107,0.21578560237716432,0.02200361059203889,1.1085935056568197,0.21578617579260673,0.02200374250090853,1.1085928202167312,0.215790993025854,0.022005144685912487,1.1085869997876916
108,0.21578480956339735,0.022003435394106038,1.108594451853368,0.21578515334775483,0.02200351212125362,1.108594042103604,0.215790993025854,0.022005144685912487,1.1085869997876916
109,0.21578402957487847,0.022003268470542348,1.1085953824726558,0.21578416140688184,0.02200329562183967,1.1085952258572418,0.215790993025854,0.022005144685912487,1.1085869997876916
110,0.21578326290734,0.022003108752793713,1.1085962956655804,0.21578416140688184,0.02200329562183967,1.1085952258572418,0.215790993025854,0.022005144685912487,1.1085869997876916
111,0.21591187468217016,0.02143200684787669,1.1085971950283737,0.21578321118676858,0.022003098502813234,1.1085963575293283,0.215790993025854,0.022005144685912487,1.1085869997876916
112,0.2174752470506644,0.012525211620361626,1.1085978703014339,0.216413253768172,0.019048594046205736,1.1085975144411466,0.215790993025854,0.022005144685912487,1.1085869997876916
113,0.21826172769807917,-0.001722208359724765,1.108597707185499,0.21826396151830885,0.0015819463157074054,1.1085978513004466,0.215790993025854,0.022005144685912487,1.1085869997876916
114,0.21730161844381263,-0.01381975765173047,1.108596182022338,0.21826396151830885,0.0015819463157074054,1.1085978513004466,0.215790993025854,0.022005144685912487,1.1085869997876916
115,0.21678945896727675,-0.017053029652828768,1.1085937294847292,0.2170063476675974,-0.015762772150416993,1.1085955561574061,0.215790993025854,0.022005144685912487,1.1085869997876916
