image_file,time,tag_id,tag_tx,tag_ty,tag_tz,tag_rx,tag_ry,tag_rz,gripper_tx,gripper_ty,gripper_tz,gripper_rx,gripper_ry,gripper_rz,E_3D,angleSolide,Erx,Ery,Erz,distance_from_camera,error_3d,error_angular,mean_3d_error,mean_angular_error
image_0013.jpg,184476000000,11,-0.0026418993854504,-0.0036069243968893,2.0066945103968936,-0.0607347284839452,-3.081401918735052,-3.1380604071698786,0.0,0.0,2.0,0.0,0.0,0.0,0.004575903964085086,176.52782793607247,176.52015638799696,-3.448675072967641,0.2023828120613063,2.0,0.008050217725119935,3.0809918188784904,0.008050217725119935,3.0809918188784904
image_0014.jpg,184617000000,11,-0.0027213029198852,-0.0031195220094339,1.999837725879932,-0.0615136971998753,-3.0601507764422946,-3.1414261111696105,0.0,0.0,2.0,0.0,0.0,0.0,0.004713434920026704,176.4788358892045,176.47552476820144,-4.666275836174613,0.009542177786367703,2.0,0.004142854093395284,3.0801367463533533,0.0060965359092576095,3.0805642826159216
image_0015.jpg,184852000000,11,-0.0027213029198852,-0.0031195220094339,1.999837725879932,-0.0615136971998753,-3.0601507764422946,-3.1414261111696105,0.0,0.0,2.0,0.0,0.0,0.0,0.004713434920026704,176.4788358892045,176.47552476820144,-4.666275836174613,0.009542177786367703,2.0,0.004142854093395284,3.0801367463533533,0.005445308637303501,3.080421770528399
image_0016.jpg,184972000000,11,-0.0027213029198852,-0.0031195220094339,1.999837725879932,-0.0615136971998753,-3.0601507764422946,-3.1414261111696105,0.0,0.0,2.0,0.0,0.0,0.0,0.004713434920026704,176.4788358892045,176.47552476820144,-4.666275836174613,0.009542177786367703,2.0,0.004142854093395284,3.0801367463533533,0.005119695001326446,3.0803505144846377
image_0017.jpg,185125000000,11,-0.0027213029198852,-0.0031195220094339,1.999837725879932,-0.0615136971998753,-3.0601507764422946,-3.1414261111696105,0.0,0.0,2.0,0.0,0.0,0.0,0.004713434920026704,176.4788358892045,176.47552476820144,-4.666275836174613,0.009542177786367703,2.0,0.004142854093395284,3.0801367463533533,0.004924326819740215,3.0803077608583807
image_0018.jpg,185339000000,11,-0.0027213029198852,-0.0031195220094339,1.999837725879932,-0.0615136971998753,-3.0601507764422946,-3.1414261111696105,0.0,0.0,2.0,0.0,0.0,0.0,0.004713434920026704,176.4788358892045,176.47552476820144,-4.666275836174613,0.009542177786367703,2.0,0.004142854093395284,3.0801367463533533,0.004794081365349393,3.0802792584408762
image_0019.jpg,185500000000,11,-0.0027213029198852,-0.0031195220094339,1.999837725879932,-0.0615136971998753,-3.0601507764422946,-3.1414261111696105,0.0,0.0,2.0,0.0,0.0,0.0,0.004713434920026704,176.4788358892045,176.47552476820144,-4.666275836174613,0.009542177786367703,2.0,0.004142854093395284,3.0801367463533533,0.004701048897927377,3.08025889957123
image_0020.jpg,185840000000,11,-0.0027213029198852,-0.0031195220094339,1.999837725879932,-0.0615136971998753,-3.0601507764422946,-3.1414261111696105,0.0,0.0,2.0,0.0,0.0,0.0,0.004713434920026704,176.4788358892045,176.47552476820144,-4.666275836174613,0.009542177786367703,2.0,0.004142854093395284,3.0801367463533533,0.004631274547360865,3.0802436304189955
image_0021.jpg,186249000000,11,-0.0027213029198852,-0.0031195220094339,1.999837725879932,-0.0615136971998753,-3.0601507764422946,-3.1414261111696105,0.0,0.0,2.0,0.5235987901687622,0.5235987901687622,0.0,0.004713434920026704,-148.03763865993056,144.09322784513574,20.18122270351306,-17.10058316853259,2.0,0.004142854093395284,2.583744211493435,0.0045770056080313565,3.0250770283161557
image_0022.jpg,186474000000,11,-0.0027213029198852,-0.0031195220094339,1.999837725879932,-0.0615136971998753,-3.0601507764422946,-3.1414261111696105,0.0,0.0,2.0,0.5235987901687622,0.5235987901687622,0.0,0.004713434920026704,-148.03763865993056,144.09322784513574,20.18122270351306,-17.10058316853259,2.0,0.004142854093395284,2.583744211493435,0.004533590456567749,2.9809437466338835
image_0023.jpg,186613000000,11,-0.0027213029198852,-0.0031195220094339,1.999837725879932,-0.0615136971998753,-3.0601507764422946,-3.1414261111696105,0.0,0.0,2.0,0.5235987901687622,0.5235987901687622,0.0,0.004713434920026704,-148.03763865993056,144.09322784513574,20.18122270351306,-17.10058316853259,2.0,0.004142854093395284,2.583744211493435,0.004498068969006616,2.9448346979847515
image_0024.jpg,186683000000,11,-0.0027213029198852,-0.0031195220094339,1.999837725879932,-0.0615136971998753,-3.0601507764422946,-3.1414261111696105,0.0,0.0,2.0,0.5235987901687622,0.5235987901687622,0.0,0.004713434920026704,-148.03763865993056,144.09322784513574,20.18122270351306,-17.10058316853259,2.0,0.004142854093395284,2.583744211493435,0.004468467729372338,2.9147438241104755
image_0043.jpg,189517000000,11,-0.0046894148123448,-0.0004240918757479,2.013393402605819,0.5231348626000027,-2.612205042793524,-3.1403945121168904,0.0,0.0,2.0,0.5235987901687622,0.5235987901687622,0.0,0.008122304712747266,179.977217364862,179.97705703718105,-0.33167765128271126,0.055357681141501684,2.0,0.014196960891785132,3.141195021594355,0.005216813357250246,2.9321631469938505
